red,nodo,nombre,cb_unweighted,cb_weighted,rank_unweighted,rank_weighted
adif,B1509,BIF. QUINTANA,0.006687142457893449,0.004987765857331075,277,284
adif,B1511,BIF. GALICIA,0.003086483126008818,0.1573926732029499,334,55
adif,B1521,BIF. TUDELA-VEGUIN,0.01658367765056277,0.10755779135225776,174,80
adif,B1601,BIF. OLLONIEGO,0.01552924201877452,0.023535752784764642,187,195
adif,B1602,BIF. PEÑA RUBIA,0.004132231404958678,0.004132231404958678,305,292
adif,B1611,BIF. VIELLA,0.0006196921216684063,0.008290128843488528,358,258
adif,B1702,BIF. FUENCARRAL,0.1738865010557877,0.010411854285372073,18,253
adif,B1803,BIF. STA. CATALINA,0.01015011232049627,0.01238813887035231,231,236
adif,B1804,BIF. MUSEO,0.004358567797302974,0.008717896069674727,300,255
adif,B2001,BIF. ASTURIAS,0.003695127372043345,0.021602244922403025,328,201
adif,B2041,BIF. EL BURGO,0.021469569182725592,0.01234536214773369,154,239
adif,B2051,BIF. SAN DIEGO,0.009847133647246577,0.02453672809404035,234,188
adif,B2052,BIF. SAN CRISTOBAL,0.0059843955947852055,0.028566295364714337,283,177
adif,B2230,BIF. REDONDELA,0.02398063069999829,0.02453672809404035,142,188
adif,B2300,BIF. ARCADE,0.012356769273765321,0.036574097838919975,206,159
adif,B2301,BIF. SAN AMARO,0.0007728327886430653,0.04845747138237257,355,133
adif,B2302,BIF. ANGUEIRA,0.012566375214596559,0.06406241979364509,204,104
adif,B3002,"MONFRAGÜE-AGUJA KM.4,4",0.012155718677457808,0.008247352120869907,210,271
adif,B3021,BIF. VALORIO,0.17018570852311377,0.15927484899816916,23,53
adif,B3120,BIF. PEDRALBA,0.0039052295969292023,0.14967575244255088,325,58
adif,B3122,PEDRALBA AG KM 112.4,0.1599854564256285,0.0,27,348
adif,B3141,BIF. UXES,0.003624546396991343,0.032578751946340884,329,165
adif,B3200,BIF. ARROYO DE LA GOLOSA,0.008861605867663049,0.1779511660934586,243,47
adif,B3500,BIF. EL CHAPARRAL,0.008686526473087737,0.01234536214773369,245,239
adif,B3501,BIF. SAN ESTEBAN,0.004132231404958678,0.004132231404958678,305,292
adif,B3503,BIF. CASA DE LA TORRE,0.027421468048232603,0.028566295364714337,129,177
adif,B3531,"MONFRAGÜE-AGUJA KM.255,4",0.027752274703149924,0.0,127,348
adif,B3603,BIF. GRANJA LAS ENCINAS,0.018064772920786468,0.04055233304245162,167,148
adif,B3710,"LOS GAVILANES - AGUJA KM. 13,400",0.24961436160309505,0.016426261485550025,4,222
adif,B3730,ACCESO PUERTOLLANO REFINERÍA,0.05155355890110265,0.08012080146467498,78,93
adif,B3750,BIF. LA ISLA,0.016426261485550025,0.016426261485550025,182,222
adif,B3760,BIF. SAN NICOLAS,0.004132231404958678,0.004132231404958678,305,292
adif,B3770,BIF.CAMBIADOR ALCOLEA,0.163331528563036,0.0,25,348
adif,B4005,BIF. POBLETE,0.0075975635193591155,0.08717896069674726,266,91
adif,B4015,BIF. CAMBIADOR PLASENCIA DE JALON,0.23990790120243377,0.06112793662200777,6,109
adif,B4030,BIF. MONCASI,0.23823043239481256,0.04820081104666085,7,135
adif,B4041,BIF. HUESCA,0.04417250465812109,0.037951508307239534,92,153
adif,B4043,BIF. CANAL IMPERIAL,0.2067018249152782,0.04548021148811663,12,140
adif,B4054,BIF. LES TORRES DE SANUI,0.17737357241958066,0.04590797871430283,15,139
adif,B4100,BIF. ARTESA DE LLEIDA,0.07704640273590889,0.0004363225707099225,46,342
adif,B4104,BIF. CAN TUNIS-A. V.,0.07061736480434821,0.004132231404958678,48,292
adif,B4300,BIF. MOLLET,0.029865729978660528,0.0007785363516588813,122,334
adif,B4301,BIF. CARTUJA,0.005069051815240409,0.016451927519121196,291,219
adif,B4303,BIF. GIRONA-MERCADERIES,0.024165263182767415,0.0,140,348
adif,B5052,BIF. CORDOBA MERCANCIAS,0.004549233155952518,0.10985062368461579,296,78
adif,B5073,BIF. SAN JERONIMO,0.0020343387085340783,0.028360967096144964,343,182
adif,B5101,BIF. LOS NARANJOS,0.003827946318064896,0.06332666016460484,326,107
adif,B5102,BIF. TAMARGUILLO,0.0014611204405106152,0.05945108909535787,346,115
adif,B5103,BIF. UTRERA,0.03342081173108864,0.02049005013431891,114,204
adif,B5109,BIF. LA NEGRILLA,0.0031919990418013892,0.012080146467498247,333,247
adif,B5119,BIF. S. BERNARDO,0.008004838658424215,0.039585579111270815,263,150
adif,B5410,BIF. LA FEREDAT,0.028479134769913064,0.21452526393237856,124,41
adif,B5601,BIF. GRANADA,0.004132231404958678,0.004132231404958678,305,292
adif,B5701,BIF. ALMERIA,0.015376737991080129,0.01234536214773369,189,239
adif,B5702,"GRANADA AG. KM 53,273",0.011784919181870052,0.016426261485550025,214,222
adif,B5703,"GRANADA AG. KM 54,289",0.008476852632696806,0.02049005013431891,250,204
adif,B6000,BIF. CERRO NEGRO/STA. CATALINA,0.004132231404958678,0.004132231404958678,305,292
adif,B6001,"VALLECAS AV - AGUJA KM.12,300",0.24213385352970157,0.0,5,348
adif,B6091,"LA ENCINA AGUJA KM. 2,963",0.010524234846651562,0.2890508700785381,227,24
adif,B6100,"CHINCHILLA MONTEAR.AG.KM.298,4",0.03751506351732213,0.3212189654877402,105,19
adif,B6405,BIF. ALACANT,0.00046198860428109444,0.008093355919442876,362,279
adif,B6406,BIF. BENALUA,0.000960052244637225,0.06406241979364509,353,104
adif,B6411,BIF. MOIXENT,0.009282283999957636,0.28842632992830625,240,25
adif,B6500,BIF. PUERTO CABANYAL,0.044218590756242834,0.2347672090755095,91,31
adif,B6501,"VFSL-AG.KM.5,8",0.008983111749910169,0.009470766387762435,242,254
adif,B6504,BIF. NAZARET,0.008776357590586842,0.008255907465393631,244,261
adif,B6505,BIF. PUERTO FSL,0.04226683149223057,0.23412555823623019,97,32
adif,B6722,"SAGUNT-AGUJA KM. 268,8.",0.01942552546666814,0.0,163,348
adif,B6731,"SAGUNT-AGUJA KM. 32,3",0.04263809270482434,0.23251715346577007,96,33
adif,B7081,BIF. TERUEL,0.02272179081091409,0.001762400971887138,152,329
adif,B7082,BIF. PLAZA,0.020318216765740534,0.01755556696268159,158,214
adif,B7173,"BELLVITGE AGUJA KM. 674,8",0.002907391247312196,0.053830227743271224,335,122
adif,B7181,BIF. ARAGO,0.007144906166388634,0.015827387368889344,272,230
adif,B7183,BIF.GLORIAS-CLOT,0.004259359750607632,0.004192118816624746,301,291
adif,B7510,BIF. VILASECA,0.011499173413163411,0.20897284533648172,216,43
adif,B7511,BIF. A VILANOVETA,0.0,0.0,367,348
adif,B7800,BIF. CANFRANC,0.016426261485550025,0.016426261485550025,182,222
adif,B7801,BIF. HOYA DE HUESCA,0.004132231404958678,0.004132231404958678,305,292
adif,B7901,BIF. AIGÜES,0.0072035491643057965,0.0007699810071351574,271,335
adif,B8000,"BIF. KM.231,5",0.007928522948285794,0.0604606197491573,265,111
adif,B8100,BIF. CASTILLA,0.06779684456467737,0.0,51,348
adif,B8801,BIF. VILANOVA,0.007054032482013569,0.011737932686549287,273,249
adif,B9521,BIF. REBOLLEDO,0.005507319708336083,0.05056208613520867,287,129
adif,B9701,BIF. P. PIO,0.021403185706224497,0.3900723782146707,155,15
adif,B9811,BIF. VICALVARO-MERCANCIAS,0.006266678058851629,0.015604948411272523,279,231
adif,C1160,"P.K. 641,181 (FRONTERA)",0.0,0.0,367,348
adif,C3308,FUENTES OÑORO-FRONTERA,0.0,0.0,367,348
adif,C4003,"KM. 2,8",0.008247352120869907,0.008247352120869907,259,271
adif,PK068,"P.K. 0,682 PTO CONEXION MALAGA",0.0,0.0,367,348
adif,PK540,"P.K. 5,404 PTO",0.0,0.0,367,348
adif,XX001,FASA-RENAULT,0.0,0.0,367,348
adif,XX003,MERCABARNA,0.0,0.0,367,348
adif,XX004,GENERAL MOTOS,0.0,0.0,367,348
adif,XX005,TALLERES,0.0,0.0,367,348
adif,XX006,MUSEO DELICIAS,0.0,0.0,367,348
adif,XX011,CENTRAL LECHERA,0.0,0.0,367,348
adif,XX015,CANTERA LUGONES,0.0,0.0,367,348
adif,XX017,CEPSA FACTORIA,0.0,0.0,367,348
adif,XX018,AZVISA CENTRO LOGÍSTICO,0.0,0.0,367,348
